Human gene name,Human gene stable ID,Gene name
,,Gm42696
,,Gm31544
CDK16,ENSG00000102225,Cdk16
,,9530097N15Rik
,,Gm21378
,,Gm55621
,,Gm42700
,,Gm20767
,,Gm42699
SLC30A1,ENSG00000170385,Slc30a1
SHISA7,ENSG00000187902,Shisa7
,,Gm17956
,,Gm42702
,,Gm42701
,,Gm20769
,,Gm43258
,,Gm20763
,,C030032O16Rik
,,Gm43259
,,Gm15288
,,Gm43260
,,Gm43256
,,Gm15286
,,Gm23077
WDR12,ENSG00000138442,Wdr12
GBP4,ENSG00000162654,Gbp3
,,Gm10736
BTF3,ENSG00000145741,Btf3
PLEKHS1,ENSG00000148735,Plekhs1
,,Gm12861
,,Gm24352
,,Gm12865
,,Gm12864
,,Gm12862
,,Gm12866
ISOC2,ENSG00000063241,Isoc2b
SIN3B,ENSG00000127511,Sin3b
SLC2A1,ENSG00000117394,Slc2a1
EIPR1,ENSG00000032389,Eipr1
,,Or5h20-ps1
,,Gm30162
,,Gm6815
,,1700048M11Rik
CADM4,ENSG00000105767,Cadm4
C21orf140,ENSG00000222018,Fam243
,,Smim34
KCNE1,ENSG00000180509,Kcne1
,,Gm48904
,,Gm48905
,,Gm48080
,,Gm56534
WDR1,ENSG00000071127,Wdr1
,,Gm29805
,,Gm36199
LGMN,ENSG00000100600,Lgmn
,,Gm46555
,,2410124H12Rik
CLIC6,ENSG00000159212,Clic6
,,Gm9828
,,Gm28052
RNF8,ENSG00000112130,Rnf8
ZNF428,ENSG00000131116,Zfp428
FOXD1,ENSG00000251493,Foxd1
,,Gm5546
,,Gm2445
GBP2,ENSG00000162645,Gbp2b
BFAR,ENSG00000103429,Bfar
,,2310005E17Rik
ITGA11,ENSG00000137809,Itga11
,,Gm44081
,,Gm29501
,,Gm10320
,,Vmn1r35
,,Gm37425
,,Gm41032
,,Gm48049
,,Gm54489
,,Gm48050
,,Gm4815
,,Gm6134
TMEM174,ENSG00000164325,Tmem174
,,Gm6794
,,Mir1957a
,,Gm12867
,,Gm12868
,,Gm43865
SRRM5,ENSG00000226763,Gm50092
TMEM171,ENSG00000157111,Tmem171
,,Gm8083
ZNF691,ENSG00000164011,Zfp691
,,Gm53033
IRGQ,ENSG00000167378,Irgq
RNU6-874P,ENSG00000199260,Gm23244
,,Gm43868
,,Vmn1r36
,,Vmn1r37
PINLYP,ENSG00000234465,Pinlyp
UQCRB,ENSG00000156467,Uqcrb
,,Gm44261
,,Gm4045
USP11,ENSG00000102226,Usp11
DUSP11,ENSG00000144048,Dusp11
PATJ,ENSG00000132849,Patj
GBP2,ENSG00000162645,Gbp2
,,Gm28043
,,Gm30198
DCLRE1A,ENSG00000198924,Dclre1a
GOLGA5,ENSG00000066455,Golga5
,,A730082K24Rik
RAMAC,ENSG00000169612,Ramacl
RAMACL,ENSG00000235272,Ramacl
,,4930553I04Rik
,,Gm6542
,,4930421P07Rik
,,Gm20161
MTERF3,ENSG00000156469,Mterf3
PMPCB,ENSG00000105819,Pmpcb
,,Gm56631
,,Maskbp3
,,Gm29863
,,Gm56632
,,Gm56633
MTFR2,ENSG00000146410,Mtfr2
,,Gm56635
,,A830019P07Rik
CMTR1,ENSG00000137200,Cmtr1
PLA2G10,ENSG00000069764,Pla2g10
,,Rpl19-ps10
EIF4EBP3,ENSG00000243056,Eif4ebp3
,,Gm56112
,,Gm50341
F2RL3,ENSG00000127533,F2rl3
IQGAP1,ENSG00000140575,Iqgap1
,,4122401K19Rik
,,Gm56636
,,Mirt1
,,Gm45706
,,Gm45705
SRA1,ENSG00000213523,Sra1
,,Gm45704
,,Gm45791
LARGE1,ENSG00000133424,Large1
,,Pla2g10os
PRRC2C,ENSG00000117523,Prrc2c
,,Gm49432
,,A930007A09Rik
RCAN1,ENSG00000159200,Rcan1
,,Gm48537
PDE7B,ENSG00000171408,Pde7b
,,Mir6381
,,BC037704
,,Gbp2-ps
,,C330002G04Rik
,,Gm19166
LRIG2,ENSG00000198799,Lrig2
,,Gm7653
,,Gm56639
,,Gm3728
,,Inhca
,,1500032F14Rik
,,H3f3a-ps2
,,Vmn1r38
,,Gm56642
,,Gm32342
,,Gm49611
,,Gm49612
,,4930553P18Rik
,,Gm41492
,,Emx2os
,,Gm49613
,,Gm49614
FIGLA,ENSG00000183733,Figla
OLIG2,ENSG00000205927,Olig2
,,1500015L24Rik
,,Gm37016
OLIG1,ENSG00000184221,Olig1
CHGA,ENSG00000100604,Chga
,,Gm15966
,,Vmn1r39
,,Tmprss11b
,,Gm36587
PTDSS1,ENSG00000156471,Ptdss1
,,Gm9794
U4,ENSG00000274197,Gm24695
THUMPD3,ENSG00000134077,Thumpd3
IFNAR2,ENSG00000159110,Ifnar2
APBB3,ENSG00000113108,Apbb3
SNORD67,ENSG00000212135,Snord67
SLA2,ENSG00000101082,Sla2
ITPK1,ENSG00000100605,Itpk1
,,4931408D14Rik
,,Gm56645
,,Gm32718
JADE3,ENSG00000102221,Jade3
,,Gm56646
,,Gm56647
,,Gm14966
,,2610016A17Rik
,,Gm56648
,,Gm50394
,,Gm43056
,,Gm32492
,,Gm15715
FEM1B,ENSG00000169018,Fem1b
ZNF518B,ENSG00000178163,Zfp518b
,,Gm32960
,,Gm56650
,,Gm50136
,,Gm56651
CEP164,ENSG00000110274,Cep164
,,Gm28578
RNU6-150P,ENSG00000252046,Gm22779
TMPRSS11E,ENSG00000087128,Tmprss11e
,,Mir28b
,ENSG00000281295,Gm55812
,,Gm7943
,,Gm55813
,,4933433G19Rik
,,Crry-ps
,,Gm7948
,,Gm30082
,,Gm45821
RNU6-388P,ENSG00000252821,Gm22591
RNU6-389P,ENSG00000252857,Gm22591
,,Gm55814
,,Gm11033
IMPDH1,ENSG00000106348,Impdh1
,,Srsx
ZNF845,ENSG00000213799,Zfp712
,,Gm36914
,,Gm37019
,,Gm56652
,,Gm20069
,,Gm14278
,,C130060C02Rik
,,Gm28373
,,Gm14248
,,Gm16579
,,Gm48705
ISX,ENSG00000175329,Isx
,,Gm14247
,,E330013P04Rik
,,Gm46440
,,Gm43055
,,Mir1936
,,Gm21971
,,Zfp708
,,Gm20604
,,Gm43057
,,Gm42857
BRS3,ENSG00000102239,Brs3
,,Gm40293
,,Gm40292
SLC35A4,ENSG00000176087,Slc35a4
,,Gm43456
RN7SKP29,ENSG00000222889,Gm55843
,,Gm5291
,,4930421C12Rik
,,Gm42524
MOAP1,ENSG00000165943,Moap1
HTATSF1,ENSG00000102241,Htatsf1
,,Gm17230
,,4930513D17Rik
,,Gm48651
,,Rps2-ps3
,,Gm38412
AHI1,ENSG00000135541,Ahi1
CHN1,ENSG00000128656,Chn1
,,Gm9273
HMGXB4,ENSG00000100281,Hmgxb4
,,Gm43696
,,E230025N22Rik
,ENSG00000281808,Gm25377
,ENSG00000212589,Gm25377
,ENSG00000212461,Gm25377
,,A530041M06Rik
,,Gm42528
LYSET,ENSG00000153485,Lyset
,,4930509H03Rik
,,Gm26091
HS3ST1,ENSG00000002587,Hs3st1
,,Gm43582
,,Gm28557
SLC16A1,ENSG00000155380,Slc16a1
,,Gm16538
GON7,ENSG00000170270,Gon7
,,Gm41846
,,Gm42064
,,Gm7816
UBR7,ENSG00000012963,Ubr7
CD14,ENSG00000170458,Cd14
,,Gm56655
,,Gm28935
,,Gm35191
,,Gm56657
,,Gm56658
,,Gm50114
,,Gm2810
,,Gm44649
TMCO6,ENSG00000113119,Tmco6
,,Gm23022
,,Gm43581
,,Gm34235
,,4930519E07Rik
,,Gm43585
,,Gm9895
,,Gm4754
,,Gm29561
,,Gm43806
,,Gm29560
RNU6-377P,ENSG00000251774,Gm24223
,,Gm17938
,,Gm29572
,,Gm6485
RAB28,ENSG00000157869,Rab28
ZNF429,ENSG00000197013,Rslcan18
CATSPERG,ENSG00000099338,Catsperg2
,,Gm43584
,,4930481A15Rik
KYAT3,ENSG00000137944,Kyat3
CCDC167,ENSG00000198937,Ccdc167
ZNF845,ENSG00000213799,Zfp759
,,Gm47042
BTBD7,ENSG00000011114,Btbd7
,,A930007I19Rik
,,Gm48732
ZNF429,ENSG00000197013,Rsl1
,,BE692007
CENPV,ENSG00000166582,Cenpv
,,Gm49646
NDUFA2,ENSG00000131495,Ndufa2
,,Gm9626
ZNF429,ENSG00000197013,Zfp455
,,Gm21970
NKX3-2,ENSG00000109705,Nkx3-2
,,Gm50100
IL10RB,ENSG00000243646,Il10rb
,,Gm45822
,,A930001C03Rik
TOM1,ENSG00000100284,Tom1
,,Ik
,,Gm49064
YTHDC1,ENSG00000083896,Ythdc1
VGLL1,ENSG00000102243,Vgll1
ZNF845,ENSG00000213799,Zfp458
,,Ndufb4b
,,Gm56663
,,Gm56664
,,1810014P07Rik
,,Gm56665
,,Gm56666
,,Gm56667
,,Gm55806
,,Gm50016
,,Gm56668
UBB,ENSG00000170315,Ubb
,,Gm32027
MDGA1,ENSG00000112139,Mdga1
,,Gm56669
,,Gm15491
,,4833438C02Rik
,,F630042J09Rik
,,Gm21762
,,Gm56671
,,Gm12280
,,4833407H14Rik
,,AF067061
,,Gm49625
,,Gm46562
,,A930006K02Rik
,,BC147527
,,Gm41818
,,Gm50340
,,Gm47167
,,Gm49626
,,Gm20900
,,Gm49562
,,Gm47166
,,Gm7295
,,Tcstv3
,,Gm7143
,,Gm24508
NBR1,ENSG00000188554,Nbr1
,,4930553E22Rik
,,A430093F15Rik
,,Cox8c
,,Gm48265
,,Gm6032
,,A730009L09Rik
CCL28,ENSG00000151882,Ccl28
,,Gm2477
,,Gm14718
,,Gm54856
,,Gm47201
,,Gm54839
,,Gm2349
,,Gm18592
CD40LG,ENSG00000102245,Cd40lg
,,Gm47681
,,Gm48300
,,4930551I23Rik
,,1700074H08Rik
,,Mir155hg
PAPLN,ENSG00000100767,Papln
WDR55,ENSG00000120314,Wdr55
MIR155,ENSG00000283904,Mir155
MRPL39,ENSG00000154719,Mrpl39
HMGCS1,ENSG00000112972,Hmgcs1
,,Hectd2os
TAFA3,ENSG00000184599,Tafa3
CLN6,ENSG00000128973,Cln6
,,Rbmx
,,Gm10826
,,Gm20149
,,Gm48189
MYB,ENSG00000118513,Myb
DND1,ENSG00000256453,Dnd1
,,Gm15540
PPM1J,ENSG00000155367,Ppm1j
HARS1,ENSG00000170445,Hars1
,,Gm45820
,,Gm2059
,,2610028D06Rik
,,Gm7286
,,Gm26021
HMOX1,ENSG00000100292,Hmox1
HILPDA,ENSG00000135245,Hilpda
,,Gm47274
SNORA70,ENSG00000252969,Gm26153
,,Gm32202
,,Gm48342
JAM2,ENSG00000154721,Jam2
GARIN1A,ENSG00000205085,Garin1a
NIM1K,ENSG00000177453,Nim1k
MAP4,ENSG00000047849,Map4
MCM5,ENSG00000100297,Mcm5
GTF2B,ENSG00000137947,Gtf2b
,,Gm41077
,,Gm16758
,,Gm23103
,,Gm44954
ZNF131,ENSG00000172262,Zfp131
,,Gm50017
XRCC1,ENSG00000073050,Xrcc1
,,Gm50018
SNORA70,ENSG00000252969,Gm22327
PTPRO,ENSG00000151490,Ptpro
TFEB,ENSG00000112561,Tfeb
,,Gm54844
RNU6-1103P,ENSG00000206877,Gm24457
ATP5PF,ENSG00000154723,Atp5pf
RHOC,ENSG00000155366,Rhoc
,,Gm26577
,,Gm40608
,,Gm33728
SGK1,ENSG00000118515,Sgk1
,,Sgms1os1
,,Gm56674
,,Gm56662
GABPA,ENSG00000154727,Gabpa
,,Gm50112
OR5B2,ENSG00000172365,Or5b99
OR5B3,ENSG00000172769,Or5b100-ps1
OR5B3,ENSG00000172769,Or5b101
,,Or5u1-ps1
OR5B3,ENSG00000172769,Or5b107
HARS2,ENSG00000112855,Hars2
,,Spin3-ps
,,Gm37889
OR5B3,ENSG00000172769,Or5b108
,,Gm36983
OR5B3,ENSG00000172769,Or5b109
OR5B3,ENSG00000172769,Or5b110-ps1
,,Gm45899
,,Gm45903
RNU6-582P,ENSG00000199859,Gm22443
OR5B3,ENSG00000172769,Or5b111
RASD2,ENSG00000100302,Rasd2
,,Gm37021
,,Gm37492
OR5B3,ENSG00000172769,Or5b112
,,4930412E21Rik
OR5B3,ENSG00000172769,Or5b113
NAALADL2,ENSG00000177694,Naaladl2
,,Or5b114-ps1
,,Gm9644
,,Gm45907
,,Gm44849
,,Umpk-ps
OR5B3,ENSG00000172769,Or5b3
,,Gm7984
,,Gm19885
GAPDH,ENSG00000111640,Gapdhrt2
,,1810018F18Rik
,,Gm21461
,,Ugt2b34
,,Gm7536
IQCM,ENSG00000234828,Iqcm
RNU6-198P,ENSG00000206985,Gm24704
,,Gm55652
,,Gm42774
ZSCAN2,ENSG00000176371,Zscan2
,,Gm37136
,,Gm49568
,,Gm38002
NUMB,ENSG00000133961,Numb
,,Gm10259
,,Gm56589
APP,ENSG00000142192,App
RNU6-503P,ENSG00000252338,Gm23308
NLGN1,ENSG00000169760,Nlgn1
,,Gm21818
UTP15,ENSG00000164338,Utp15
,,Cyp2c53-ps
,,Gm25211
SSH1,ENSG00000084112,Ssh1
ZNF575,ENSG00000176472,Zfp575
,,Zfp84
,,Gm8189
,,Gm55653
,,Gm37573
,,Gm6197
,,A830092H15Rik
,,Gm5512
,,Gm4855
,,Gm6937
,,Gm55656
ZFYVE27,ENSG00000155256,Zfyve27
SPATA16,ENSG00000144962,Spata16
,,Mir1964
ETHE1,ENSG00000105755,Ethe1
ZMAT2,ENSG00000146007,Zmat2
SNORD61,ENSG00000206979,Snord61
,,Tm9sf5
ZFP30,ENSG00000120784,Zfp30
Vault,ENSG00000252485,Vaultrc5
VTRNA2-2P,ENSG00000251900,Vaultrc5
Vault,ENSG00000252283,Vaultrc5
,,Gm27616
,,Gm38270
,,Gm7901
CARF,ENSG00000138380,Carf
,,Gm45740
ANKRA2,ENSG00000164331,Ankra2
,,1700093P08Rik
,,Gm22544
,,Gm45742
,,Gm22509
,,Gm45798
,,Gm7069
,,Gm6579
GPR101,ENSG00000165370,Gpr101
,,Gm7990
,,Gm10649
PHLDB3,ENSG00000176531,Phldb3
ARHGEF6,ENSG00000129675,Arhgef6
,,Gm55821
CNOT1,ENSG00000125107,Cnot1
,,Gm37659
,,Gm55657
,,Gm7558
MOV10,ENSG00000155363,Mov10
ZFAND3,ENSG00000156639,Zfand3
ZNF420,ENSG00000197050,Zfp790
GOLGA7B,ENSG00000155265,Golga7b
,,Gm26550
LYPD3,ENSG00000124466,Lypd3
,,Gm54970
,,Mir3085
SFRP5,ENSG00000120057,Sfrp5
,,Gm56673
,,Gm4598
,,Gm50131
,,2200007N16Rik
POLR2G,ENSG00000168002,Polr2g
,,Zfp940
,,Gm50226
MDFI,ENSG00000112559,Mdfi
,,Gm44258
SETD5,ENSG00000168137,Setd5
,,Gm26554
,,Gm17199
,,Zfp420
ZBTB3,ENSG00000185670,Zbtb3
TTC9C,ENSG00000162222,Ttc9c
ZNF169,ENSG00000175787,Zfp169
TEX101,ENSG00000131126,Tex101
HNRNPUL2,ENSG00000214753,Hnrnpul2
,,Ugt2b1
,,Chn1os1
,,Gm13640
,,4930417H01Rik
,,Gm5419
RNU6-381P,ENSG00000212561,Gm24121
,,Gm20121
,,Gm53044
SCML2,ENSG00000102098,Scml2
,,Gm15464
,,Gm7631
,,Gm50139
,,Gm5869
FMO4,ENSG00000076258,Fmo4
,,Ugt2b35
GNG3,ENSG00000162188,Gng3
WDR73,ENSG00000177082,Wdr73
BSCL2,ENSG00000168000,Bscl2
F2,ENSG00000180210,F2
,,A830005F24Rik
,,6720427I07Rik
,,Gm25201
,,Gm18635
MIRLET7D,ENSG00000199133,Mirlet7d
,,Gm54609
,,n-R5s28
,,Gm42465
,,Mirlet7f-1
,,Mirlet7a-1
,,Gm37238
,,Gm25232
BTBD9,ENSG00000183826,Btbd9
BOD1L1,ENSG00000038219,Bod1l
PTPDC1,ENSG00000158079,Ptpdc1
,,Gm46367
,,Gm47748
,,Gm3791
,,Gm26571
RIOX1,ENSG00000170468,Riox1
HEATR4,ENSG00000187105,Heatr4
ACOT1,ENSG00000184227,Acot2
ACOT2,ENSG00000119673,Acot2
RCOR3,ENSG00000117625,Rcor3
ACOT1,ENSG00000184227,Acot1
ACOT2,ENSG00000119673,Acot1
,,Gm47943
ACOT4,ENSG00000177465,Acot4
,,Gm49366
,,Gm13771
,,4732463B04Rik
BLOC1S6,ENSG00000104164,Bloc1s6
ACOT1,ENSG00000184227,Acot3
ACOT2,ENSG00000119673,Acot3
PKN2,ENSG00000065243,Pkn2
,,Gm36550
ACOT1,ENSG00000184227,Acot5
ACOT2,ENSG00000119673,Acot5
BARX1,ENSG00000131668,Barx1
,,Zfp27
ZNF408,ENSG00000175213,Zfp408
DAO,ENSG00000110887,Dao
,,Gm8385
ACOT6,ENSG00000205669,Acot6
,,Gm28041
,,Gm17039
,,Mir7668
ZNF383,ENSG00000188283,Zfp383
ZNF429,ENSG00000197013,Zfp456
DNAL1,ENSG00000119661,Dnal1
TRPV2,ENSG00000187688,Trpv2
,,Gm44873
NMB,ENSG00000197696,Nmb
,,Gm55906
,,Gm55907
,,Gm12846
ERMAP,ENSG00000164010,Ermap
ZNF569,ENSG00000196437,Zfp74
ZNF429,ENSG00000197013,Zfp429
SQOR,ENSG00000137767,Sqor
LRRN4CL,ENSG00000177363,Lrrn4cl
CALML4,ENSG00000129007,Calml4
UBXN1,ENSG00000162191,Ubxn1
,,Gm8540
,,Gm7672
LHFPL4,ENSG00000156959,Lhfpl4
,,Gm18637
SENP2,ENSG00000163904,Semp2l2b
,,Ugt2b36
RAET1G,ENSG00000203722,Raet1e
ULBP2,ENSG00000131015,Raet1e
RAET1L,ENSG00000155918,Raet1e
ULBP3,ENSG00000131019,Raet1e
ULBP1,ENSG00000111981,Raet1e
RAET1E,ENSG00000164520,Raet1e
,,Gm48900
ZNF845,ENSG00000213799,Zfp459
EPS8,ENSG00000151491,Eps8
MYO7A,ENSG00000137474,Myo7a
UQCC3,ENSG00000204922,Uqcc3
,,Lbhd1
ZNF429,ENSG00000197013,Zfp874a
SNORD49B,ENSG00000277108,Snord49b
SNORD49A,ENSG00000277370,Snord49a
SNORD65,ENSG00000277512,Snord65
,,Gm4734
,,Gm43732
,,Gm31230
,,Gm42433
RASGEF1C,ENSG00000146090,Rasgef1c
,,Gm42432
,,Gm42795
,,Gm7181
,,Gm5554
TOPBP1,ENSG00000163781,Topbp1
,,Gm43700
,,Gm42711
PNMA1,ENSG00000176903,Pnma1
SLC26A5,ENSG00000170615,Slc26a5
SNORA57,ENSG00000206597,Snora57
,,Gm56545
,,Mir5136
,,Gm49416
,,Gm19327
KLHL28,ENSG00000179454,Klhl28
INTS5,ENSG00000185085,Ints5
,,Gm10933
,,H60b
,,Gm48137
,,Mir680-3
GANAB,ENSG00000089597,Ganab
,,Gm13988
SNX13,ENSG00000071189,Snx13
BEND2,ENSG00000177324,Bend2
NDRG3,ENSG00000101079,Ndrg3
RNU6-1087P,ENSG00000252411,Gm25049
,,Gm6402
,,Gm50250
,,Prkaca-ps1
,,Gm50252
RAI2,ENSG00000131831,Rai2
,,Gm9874
,,Gm1972
,,Gm50240
,,Gm38307
,,Gm7928
,,Hmgb1-ps8
GLO1,ENSG00000124767,Glo1
ZNF429,ENSG00000197013,Zfp874b
,,Gm15202
,,Gm26528
,,Gm5421
RAET1G,ENSG00000203722,Raet1d
ULBP2,ENSG00000131015,Raet1d
RAET1L,ENSG00000155918,Raet1d
ULBP3,ENSG00000131019,Raet1d
ULBP1,ENSG00000111981,Raet1d
RAET1E,ENSG00000164520,Raet1d
,,Gm48899
,,Ct55
ZNF429,ENSG00000197013,Zfp58
,,Gm14599
,,Gm14589
,,Atf1-ps
,,Gm14591
,,Gm15482
,,Gm14601
,,Gm50468
IL13RA1,ENSG00000131724,Il13ra1
,,Gm10825
,,Gm16531
,,Gm26585
LRRC75A,ENSG00000181350,Lrrc75a
SLC2A12,ENSG00000146411,Slc2a12
L1TD1,ENSG00000240563,L1td1
,,Gm26965
,,Gm37055
,,Gm10516
ZNF429,ENSG00000197013,Zfp87
FMO1,ENSG00000010932,Fmo1
,,Lrrc75aos2
,,Lrrc75aos1
,,Gm42553
,,Gm42552
,,Ugt2b5
,,Mmgt2
SVBP,ENSG00000177868,Svbp
TBPL1,ENSG00000028839,Tbpl1
,,Gm5717
,,Gm43369
,,Gm19418
RNF130,ENSG00000113269,Rnf130
,,Gm7854
BACE1,ENSG00000186318,Bace1
ZNF845,ENSG00000213799,Zfp748
,,Ugt2b37
KANK4,ENSG00000132854,Kank4
ZCCHC12,ENSG00000174460,Zcchc12
ZCCHC18,ENSG00000166707,Zcchc12
,,Gm44106
,,Lbhd2
STRAP,ENSG00000023734,Strap
,,Gm50244
,,Gm50245
,,Gm56675
,,Mir7663
,,Gm47634
,,Gm7646
,,9430065F17Rik
,,1700097N02Rik
EXOC3L4,ENSG00000205436,Exoc3l4
,,Gm17794
TCF21,ENSG00000118526,Tcf21
,,Gm10791
ZNF845,ENSG00000213799,Zfp729b
,,Gm49228
,,Gm47787
DNAH8,ENSG00000124721,Dnah8
SVOP,ENSG00000166111,Svop
,,Gm49227
,,Gm49226
STX7,ENSG00000079950,Stx7
SNORA62,ENSG00000201157,Gm54861
SNORA62,ENSG00000201980,Gm54861
SNORA62,ENSG00000202374,Gm54861
SNORA62,ENSG00000201542,Gm54861
SNORA62,ENSG00000252443,Gm54861
,,Kank4os
,,Gm54387
NR1I2,ENSG00000144852,Nr1i2
DERA,ENSG00000023697,Dera
,,I0C0044D17Rik
,,Gm12851
C1orf50,ENSG00000164008,AU022252
,,Gm14560
TMEM106A,ENSG00000184988,Tmem106a
,,Gm6023
,,Gm14559
ZNF845,ENSG00000213799,Zfp729a
LONRF3,ENSG00000175556,Lonrf3
,,Gm25965
,,Gm43646
,,9530052C20Rik
,,Gm56159
,,Gm31306
,,Gm14276
,,Gm2574
,,Gm48095
ZNF682,ENSG00000197124,Zfp738
ZNF727,ENSG00000214652,Zfp738
ZNF681,ENSG00000196172,Zfp738
ZNF678,ENSG00000181450,Zfp738
ZNF85,ENSG00000105750,Zfp738
ZNF736,ENSG00000234444,Zfp738
ZNF724,ENSG00000196081,Zfp738
ZNF738,ENSG00000172687,Zfp738
ZNF695,ENSG00000197472,Zfp738
,,Capza1
CFAP91,ENSG00000183833,Cfap91
RNU6-1262P,ENSG00000252026,Gm25047
RNU6-794P,ENSG00000253070,Gm25047
RNU6-232P,ENSG00000252953,Gm25047
RNU6-516P,ENSG00000223313,Gm25047
,,Gm14568
,,Gm54381
,,Ct47
,,Tmem269
RNU6-78P,ENSG00000199767,Gm22364
KIAA1210,ENSG00000250423,Gm14569
MYT1,ENSG00000196132,Myt1
UGT2A3,ENSG00000135220,Ugt2a3
MOXD1,ENSG00000079931,Moxd1
NFASC,ENSG00000163531,Nfasc
,,Gm55067
,,Gm55068
FMR1,ENSG00000102081,Fmr1
,,Gm7652
,,Gm26587
,,Gm26875
,,Gm42796
KRBOX1,ENSG00000240747,Zfp65
ZNF200,ENSG00000010539,Zfp65
,,Gm16536
,,Gm49338
,,Gm43614
,,Gm42658
PIAS1,ENSG00000033800,Pias1
,,Gm12898
,,Gm42659
RIMBP2,ENSG00000060709,Rimbp2
,,A830019L24Rik
USP1,ENSG00000162607,Usp1
,,Maats1os
COX17,ENSG00000138495,Cox17
,,Gm43613
,,Gm43612
,,1700001N15Rik
,,Gm43616
,,Gm33651
,,Gm10425
,,Gm33758
TNFAIP2,ENSG00000185215,Tnfaip2
,,Gm38006
,,Gm42704
,,Gm6260
,,Gm48894
,,Zfp85os
,ENSG00000202434,Gm24728
,ENSG00000201133,Gm24728
,ENSG00000202183,Gm24728
,,Gm42705
CCDC200,ENSG00000236383,Ccdc200
POPDC2,ENSG00000121577,Popdc2
,,Gm26316
,,Gm11635
,,Gm42706
,,Gm2505
,,Zfp85
,,Gm42707
,,Gm36629
,,Gm42708
MTMR14,ENSG00000163719,Mtmr14
B3GAT3,ENSG00000149541,B3gat3
,,Gm34078
,,Gm15271
RDM1,ENSG00000278023,Rdm1
,,Gm15272
,,Gm6893
CCN2,ENSG00000118523,Ccn2
MTX1,ENSG00000173171,Mtx1
,,Gm9894
,,Zfp493
PLA1A,ENSG00000144837,Pla1a
EML3,ENSG00000149499,Eml3
,,Gm24526
,,Gm48193
,,4930525G20Rik
ENPP1,ENSG00000197594,Enpp1
,,Gm6082
RNU6-4P,ENSG00000206932,Gm25064
,,Gm9625
CDV3,ENSG00000091527,Cdv3
,,Zfp273
ADPRH,ENSG00000144843,Adprh
VWA5B1,ENSG00000158816,Vwa5b1
,,Gm23849
,,Gm24950
,,Gm23971
,,Rnu2-10
ARL4D,ENSG00000175906,Arl4d
,,D930030I03Rik
,,Gm55551
,,Cts7
CD80,ENSG00000121594,Cd80
TRIM16,ENSG00000221926,Trim16
,,Gm40578
,,Gm266
TIMMDC1,ENSG00000113845,Timmdc1
,,Gm56529
,,Gm56546
,,Gm10353
,,Cts7-ps
PLPP6,ENSG00000205808,Plpp6
EIF5,ENSG00000100664,Eif5
,,Gm3621
,,Gm47825
,,Ctsm-ps
DHX8,ENSG00000067596,Dhx8
CDC37L1,ENSG00000106993,Cdc37l1
,,Gm55916
P3H1,ENSG00000117385,P3h1
,,Gm47848
,,Gm15953
,,Ctsm
,,Gm56613
POGLUT1,ENSG00000163389,Poglut1
,,Gm29600
,,Gm47328
,,5830418P13Rik
SKOR1,ENSG00000188779,Skor1
,,Gm49352
,,Cts3
,,Gm6640
RNU6-743P,ENSG00000201021,Gm55671
,,Gm16162
,,Gm49515
,,Gm49516
,,Gm16129
SST,ENSG00000157005,Sst
,,Gm34379
C3orf33,ENSG00000174928,E130311K13Rik
RTP2,ENSG00000198471,Rtp2
BCL6,ENSG00000113916,Bcl6
LMO4,ENSG00000143013,Lmo4
,,Gm47846
FBXW10,ENSG00000171931,Fbxw10
FBXW10B,ENSG00000241322,Fbxw10
,,Gm55727
SLC15A5,ENSG00000188991,Slc15a5
,,Gm56627
,,Gm49518
,,Gm46545
,,Gm49357
,,Gm7622
,,Gm31583
,,Gm6474
,,Gm48116
,,Gm6436
,,Gm49400
,,Selenok-ps4
,,Gm55560
,,Gm55561
,,Gm35619
SNORA46,ENSG00000207493,Gm26493
,ENSG00000212371,Gm26493
,,Mir7073
SNORA50A,ENSG00000281910,Gm26265
SNORA50A,ENSG00000206952,Gm26265
,,Gm45762
AGTPBP1,ENSG00000135049,Agtpbp1
,,4930513N10Rik
,,Gm10136
,,1700018L02Rik
,,Gm32126
SAP18,ENSG00000150459,Sap18b
,,Gm31814
,,Gm29946
RNLS,ENSG00000184719,Rnls
,,Gm31805
BFSP2,ENSG00000170819,Bfsp2
SLC38A7,ENSG00000103042,Slc38a7
ADD2,ENSG00000075340,Add2
ENPP3,ENSG00000154269,Enpp3
,,Gm43445
,,Gm43446
,,Gm41434
,,Gm43447
,,Mir3970
,,2810449D17Rik
,,Gm5857
,,Lppos
,,Gm7237
SLC33A1,ENSG00000169359,Slc33a1
,,Gm24440
UNC93B1,ENSG00000110057,Unc93b1
ABCC1,ENSG00000103222,Abcc1
,,Gm16252
TVP23C,ENSG00000175106,Tvp23b
TVP23B,ENSG00000171928,Tvp23b
MAP2K5,ENSG00000137764,Map2k5
,,Gm26850
HS2ST1,ENSG00000153936,Hs2st1
SNORA28,ENSG00000272533,Snora28
,,Gm48248
,,2810029C07Rik
,,Idi1-ps2
,,Gm21049
,,Gm43707
,,Gm43370
,,Gm43560
,,Tvp23bos
,,Gm42875
GOT2,ENSG00000125166,Got2
THBS3,ENSG00000169231,Thbs3
,,Cdrt4os2
MARK3,ENSG00000075413,Mark3
,,Gm42871
,,Ugt2b38
CDRT4,ENSG00000239704,Cdrt4
,,Cdrt4os1
TEKT3,ENSG00000125409,Tekt3
